language_id,speaker_id,group_id,speaker_K_raw,speaker_K_rarefied,n_observed_chips,n_missing_chips,n_valid_pairs,H_label_MillerMadow,effective_colour_categories,rarefaction_target,rarefaction_eligible
28,1,28:1,7,6.999999999992409,330,0,54285,1.731661281416625,5.650032409952212,313,True
28,2,28:2,7,6.999995094799492,330,0,54285,1.762757971759881,5.828490058814728,313,True
28,3,28:3,9,9.0,330,0,54285,2.0316523954219607,7.626678240740605,313,True
28,4,28:4,15,14.945864785287368,330,0,54285,2.4640775508997113,11.752635941760538,313,True
28,5,28:5,8,7.999995094799492,330,0,54285,1.917150540850913,6.80155009159664,313,True
28,6,28:6,10,9.94847994328434,330,0,54285,2.1062301906205194,8.21720552347469,313,True
28,7,28:7,7,6.948484848484849,330,0,54285,1.6952019760155987,5.447746168166793,313,True
28,8,28:8,9,9.0,330,0,54285,2.0589724362711843,7.837911717135158,313,True
28,9,28:9,12,11.997494703877678,330,0,54285,2.3284873949613396,10.262406818798947,313,True
28,10,28:10,8,7.9999996087876895,330,0,54285,1.8025597744429633,6.065153034295427,313,True
28,11,28:11,9,8.999904781401904,329,1,53956,2.0579949454473767,7.830253973650579,313,True
28,12,28:12,10,9.998229610481884,327,3,53301,1.990946709397467,7.32246272620994,313,True
28,13,28:13,8,8.0,316,14,49770,1.9332108970506878,6.911667302681392,313,True
28,14,28:14,8,7.95712350612458,327,3,53301,1.6657607668014445,5.289695944464739,313,True
28,15,28:15,9,8.999999999754584,330,0,54285,1.9585007803296315,7.088691588823909,313,True
28,16,28:16,10,9.999999797171464,330,0,54285,2.14617009213453,8.552042062361032,313,True
28,17,28:17,7,7.0,330,0,54285,1.7760986687539462,5.906767153182596,313,True
28,18,28:18,10,10.0,329,1,53956,2.1180881905737325,8.315225156026683,313,True
28,19,28:19,8,7.9542682926829285,328,2,53628,1.830073178617616,6.234342862424746,313,True
28,20,28:20,8,7.999999995240152,329,1,53956,1.8046729567665027,6.077983360111395,313,True
28,21,28:21,5,5.0,330,0,54285,1.5297425254140116,4.616987912198074,313,True
28,22,28:22,7,7.0,330,0,54285,1.7763519284659253,5.9082632887779765,313,True
28,23,28:23,8,7.896969696969693,330,0,54285,1.7106470349709912,5.532540066664569,313,True
28,24,28:24,8,7.999999945931462,325,5,52650,1.8223197565116245,6.186192277778944,313,True
28,25,28:25,10,9.902735562158526,329,1,53956,1.8342634451286932,6.260521229402938,313,True
29,1,29:1,6,6.0,330,0,54285,1.6540437756928812,5.228078315665355,313,True
29,2,29:2,7,6.948484848484849,330,0,54285,1.7279520109576878,5.629113732143214,313,True
29,3,29:3,6,6.0,330,0,54285,1.6645369969785841,5.283226533538118,313,True
29,4,29:4,7,6.948484848484849,330,0,54285,1.6043187871544218,4.9744697755628104,313,True
29,5,29:5,7,7.0,330,0,54285,1.7934810446346872,6.010338349010075,313,True
29,6,29:6,6,6.0,330,0,54285,1.6854993840480272,5.395144508833479,313,True
29,7,29:7,6,6.0,330,0,54285,1.585540467510175,4.881929189736916,313,True
29,8,29:8,6,6.0,329,1,53956,1.5265656899691937,4.602343774673944,313,True
29,9,29:9,7,6.948484848484849,330,0,54285,1.6489514855179144,5.201523094654582,313,True
29,10,29:10,8,7.948484848484849,330,0,54285,1.7843544973246908,5.955734264115719,313,True
29,11,29:11,7,7.0,330,0,54285,1.845357099017342,6.330359952145615,313,True
29,12,29:12,7,7.0,330,0,54285,1.6645481772070334,5.283285601547908,313,True
29,13,29:13,7,6.999999999999788,330,0,54285,1.7424989338558776,5.711598510882548,313,True
29,14,29:14,7,6.997494696655301,330,0,54285,1.5837349317395701,4.87312264461382,313,True
29,15,29:15,7,7.0,330,0,54285,1.7897275244044342,5.9878207090723405,313,True
29,16,29:16,7,7.0,329,1,53956,1.818529394827453,6.162788753528684,313,True
29,17,29:17,6,6.0,330,0,54285,1.7115607808784583,5.537597712858238,313,True
29,18,29:18,5,5.0,330,0,54285,1.5405412015287543,4.667115437624184,313,True
29,19,29:19,5,5.0,330,0,54285,1.5140773945951769,4.545225741965177,313,True
29,20,29:20,7,7.0,330,0,54285,1.8059206739741,6.085571697602469,313,True
29,21,29:21,6,6.0,330,0,54285,1.6053473205737951,4.97958881607148,313,True
29,22,29:22,7,6.948484848484849,330,0,54285,1.6889953876181558,5.414038961590807,313,True
29,23,29:23,7,7.0,330,0,54285,1.8396034087112074,6.29404160391174,313,True
29,24,29:24,7,6.999999999999788,330,0,54285,1.7373576808142854,5.6823090943330525,313,True
29,25,29:25,7,7.0,330,0,54285,1.708930601394577,5.523051974300884,313,True
30,1,30:1,6,6.0,330,0,54285,1.6364417102889883,5.13685852282365,313,True
30,2,30:2,6,6.0,330,0,54285,1.7161063272360761,5.562826415651329,313,True
30,3,30:3,6,6.0,330,0,54285,1.5792755731720691,4.851440024618183,313,True
30,4,30:4,5,5.0,330,0,54285,1.5583370542025865,4.750914159697042,313,True
30,5,30:5,5,5.0,330,0,54285,1.4752226694905504,4.372009177608234,313,True
30,6,30:6,5,5.0,330,0,54285,1.5450939863362334,4.68841225300569,313,True
30,7,30:7,5,5.0,330,0,54285,1.5818315776922534,4.863856188376125,313,True
30,8,30:8,5,5.0,330,0,54285,1.512806316600894,4.539452075712924,313,True
30,9,30:9,6,6.0,330,0,54285,1.764576986828971,5.839101818611213,313,True
30,10,30:10,6,6.0,330,0,54285,1.7608737631431859,5.817518307403893,313,True
30,11,30:11,6,6.0,330,0,54285,1.7531140905536742,5.7725509616280375,313,True
30,12,30:12,6,6.0,330,0,54285,1.708124886241618,5.518603759872134,313,True
30,13,30:13,6,5.999999999999788,330,0,54285,1.547002830621177,4.697370248929951,313,True
30,14,30:14,6,6.0,330,0,54285,1.7744199370514218,5.8968595942964575,313,True
30,15,30:15,6,6.0,330,0,54285,1.6894221168514696,5.416349783298539,313,True
30,16,30:16,6,5.999999999992409,330,0,54285,1.4852763184981435,4.416185517951844,313,True
30,17,30:17,5,5.0,330,0,54285,1.526613764481362,4.602565035424201,313,True
30,18,30:18,6,6.0,330,0,54285,1.7014010936874604,5.481622280226629,313,True
30,19,30:19,5,5.0,330,0,54285,1.5635764300393098,4.775871307394353,313,True
30,20,30:20,6,6.0,330,0,54285,1.7445360365789726,5.723245482773666,313,True
30,21,30:21,6,6.0,330,0,54285,1.7799883744437668,5.929787481112616,313,True
30,22,30:22,6,6.0,330,0,54285,1.7714148373764214,5.879165542955773,313,True
30,23,30:23,6,6.0,330,0,54285,1.769589765588687,5.868445429252069,313,True
30,24,30:24,6,6.0,330,0,54285,1.768145472839408,5.8599757938578465,313,True
30,25,30:25,6,5.997494703877682,330,0,54285,1.5169316774460424,4.558217634301193,313,True
31,1,31:1,6,,46,284,1035,1.5710566404868547,4.811729777093329,313,False
31,2,31:2,5,,107,223,5671,1.5726607947432774,4.819454728246087,313,False
31,3,31:3,4,,8,322,28,1.5083883431493221,4.519441133412257,313,False
31,4,31:4,5,,43,287,903,1.5729562078390842,4.820878668602418,313,False
31,5,31:5,5,,22,308,231,1.6568269877751245,5.242649434251096,313,False
31,6,31:6,5,,16,314,120,1.6687891850588954,5.305739637483934,313,False
31,7,31:7,5,,20,310,190,1.6571130980576458,5.244149624761621,313,False
31,8,31:8,6,,29,301,406,1.719933859618765,5.584159113649039,313,False
31,9,31:9,7,,76,254,2850,1.8639924687029217,6.449434604206556,313,False
31,10,31:10,5,,21,309,210,1.6491224537065192,5.202412465660969,313,False
31,11,31:11,5,,102,228,5151,1.5261058056229917,4.600227715424688,313,False
31,12,31:12,5,,121,209,7260,1.499670288624039,4.480211650042578,313,False
31,13,31:13,2,,3,327,3,0.8031808349614794,2.2326312775228883,313,False
31,14,31:14,6,,62,268,1891,1.6397226029138514,5.153739681557986,313,False
31,15,31:15,7,,47,283,1081,1.5894674584358273,4.90113817343147,313,False
31,16,31:16,5,,34,296,561,1.5407938452758003,4.668294704117122,313,False
31,17,31:17,3,,5,325,10,1.2549201679861441,3.5075583477185712,313,False
31,18,31:18,5,,19,311,171,1.61892666267696,5.047669555803246,313,False
31,19,31:19,5,,13,317,78,1.7046918602294356,5.499690732646001,313,False
31,20,31:20,5,,39,291,741,1.2251716335125307,3.4047504019157837,313,False
31,21,31:21,6,,90,240,4005,1.7771413426733988,5.9129291971845195,313,False
31,22,31:22,6,,157,173,12246,1.3776093302529646,3.9654103002613756,313,False
31,23,31:23,6,,104,226,5356,1.6236612724348913,5.071624966347477,313,False
31,24,31:24,5,,24,306,276,1.5510672626604858,4.716501243046544,313,False
31,25,31:25,5,,15,315,105,1.495780818524962,4.462819845169942,313,False
32,1,32:1,5,4.999999999999995,330,0,54285,1.391531887912774,4.02100506645369,313,True
32,2,32:2,4,4.0,330,0,54285,1.3344281422740927,3.7978235106001996,313,True
32,3,32:3,5,,274,56,37401,1.372755004283046,3.946207551967853,313,False
32,4,32:4,8,7.900511527911611,329,1,53956,1.4540342598940665,4.280347765413376,313,True
32,5,32:5,8,7.997772168540941,329,1,53956,1.7785768850715116,5.921423553289532,313,True
32,6,32:6,5,4.997494703877682,330,0,54285,1.2731910183628594,3.57223345693397,313,True
32,7,32:7,9,8.896969696969485,330,0,54285,1.8290931977292173,6.228236318204867,313,True
32,8,32:8,4,4.0,329,1,53956,1.231771425011474,3.4272953588489634,313,True
32,9,32:9,5,4.997494703877682,330,0,54285,1.372457014829062,3.9450317989238384,313,True
32,10,32:10,4,4.0,330,0,54285,1.2640014399187594,3.5395565109990237,313,True
32,11,32:11,5,4.997494703877682,330,0,54285,1.3714996647853,3.9412568298302286,313,True
32,12,32:12,6,5.999885421308611,330,0,54285,1.410145449096434,4.096551200411702,313,True
32,13,32:13,6,,253,77,31878,1.3927526385612288,4.025916708331049,313,False
32,14,32:14,5,5.0,329,1,53956,1.5575544396260879,4.7471974795776894,313,True
32,15,32:15,4,4.0,329,1,53956,1.3163164920947548,3.7296578196739025,313,True
32,16,32:16,6,5.896969696969698,330,0,54285,1.2960517028570957,3.6548377568913586,313,True
32,17,32:17,8,7.999999902125623,328,2,53628,1.8990434211850857,6.679501915262444,313,True
32,18,32:18,12,11.896964791516389,330,0,54285,1.9598834596266324,7.098499755138246,313,True
32,19,32:19,6,5.960122699386497,326,4,52975,1.4633338356621244,4.320338845602609,313,True
32,20,32:20,7,6.998042067491945,328,2,53628,1.641447662767729,5.1626378637217645,313,True
32,21,32:21,6,6.0,329,1,53956,1.6970296645666254,5.4577120559625545,313,True
32,22,32:22,7,,308,22,47278,1.7734551263685765,5.89117298485653,313,False
32,23,32:23,9,8.969040247398986,323,7,52003,1.872268864857151,6.5030341796636195,313,True
32,24,32:24,9,8.952310360259567,328,2,53628,1.9695583721815697,7.167510417296379,313,True
32,25,32:25,8,7.9965854299168875,327,3,53301,1.7891370810029883,5.984286283387472,313,True
33,1,33:1,7,7.0,330,0,54285,1.8469628768327955,6.340533269578317,313,True
33,2,33:2,7,7.0,330,0,54285,1.853914285294659,6.384762455666698,313,True
33,3,33:3,7,7.0,330,0,54285,1.8425466867400244,6.312594007324556,313,True
33,4,33:4,7,7.0,330,0,54285,1.8482983050307868,6.349006252767946,313,True
33,5,33:5,7,7.0,330,0,54285,1.885274588724357,6.588163229004355,313,True
33,6,33:6,7,7.0,330,0,54285,1.8685763312738934,6.479065786843542,313,True
33,7,33:7,7,7.0,330,0,54285,1.8615129665779138,6.433463026363606,313,True
33,8,33:8,7,7.0,330,0,54285,1.8552410367517729,6.3932390704951905,313,True
33,9,33:9,7,7.0,330,0,54285,1.8579155708167157,6.410360892416324,313,True
33,10,33:10,7,7.0,330,0,54285,1.8556616546158742,6.395928746680982,313,True
33,11,33:11,7,7.0,330,0,54285,1.8483883040168199,6.34957768260668,313,True
33,12,33:12,7,7.0,330,0,54285,1.8550472934644138,6.392000543322837,313,True
33,13,33:13,7,7.0,317,13,50086,1.838113436943073,6.2846706425819985,313,True
33,14,33:14,7,7.0,330,0,54285,1.8517212762184712,6.370775955518428,313,True
33,15,33:15,7,7.0,330,0,54285,1.8582887467569376,6.412753531279375,313,True
33,16,33:16,7,7.0,330,0,54285,1.814679237378496,6.139106665641177,313,True
33,17,33:17,7,7.0,330,0,54285,1.8603766818282998,6.426156932127375,313,True
33,18,33:18,7,7.0,330,0,54285,1.8662401310184316,6.463947058761655,313,True
33,19,33:19,7,7.0,330,0,54285,1.8644560735042572,6.452425286248678,313,True
33,20,33:20,7,7.0,330,0,54285,1.8609933762463746,6.430121129460638,313,True
33,21,33:21,7,7.0,330,0,54285,1.861157797689313,6.431178466177045,313,True
33,22,33:22,7,7.0,330,0,54285,1.8560238251019763,6.398245582823754,313,True
33,23,33:23,7,7.0,330,0,54285,1.8623434710489197,6.438808265486313,313,True
33,24,33:24,7,7.0,330,0,54285,1.8556775548677196,6.396030444367347,313,True
33,25,33:25,7,7.0,330,0,54285,1.8652185351740092,6.457346889234765,313,True
34,1,34:1,9,9.0,328,2,53628,2.109554839828478,8.244570313267385,313,True
34,2,34:2,12,11.997494696655302,330,0,54285,2.3332924693001944,10.311837109462575,313,True
34,3,34:3,11,10.999999992777408,330,0,54285,2.1829035370430616,8.87202916226753,313,True
34,4,34:4,12,11.95426829268293,328,2,53628,2.2557520053924027,9.542466598972021,313,True
34,5,34:5,9,8.997494703877683,330,0,54285,1.9907608979278768,7.32110225504925,313,True
34,6,34:6,7,7.0,329,1,53956,1.8823784923274849,6.569110875257948,313,True
34,7,34:7,10,9.963075837735508,325,5,52650,1.9503079649476192,7.0308525033349305,313,True
34,8,34:8,13,12.993650793650794,315,15,49455,2.2331163885446648,9.328893282129126,313,True
34,9,34:9,11,10.999880523330482,330,0,54285,2.1429235842695338,8.524322810275061,313,True
34,10,34:10,10,9.94848484848485,330,0,54285,2.1309627054522835,8.42297175030819,313,True
34,11,34:11,6,6.0,330,0,54285,1.7392729903030053,5.693202904037569,313,True
34,12,34:12,7,6.948484848484849,330,0,54285,1.787208013124601,5.97275331645761,313,True
34,13,34:13,7,6.997494703877682,330,0,54285,1.7088189094511632,5.522435128341302,313,True
34,14,34:14,6,6.0,330,0,54285,1.783647583126119,5.951525558773545,313,True
34,15,34:15,6,5.999999999698751,324,6,52326,1.5760770031182498,4.835947144577388,313,True
34,16,34:16,11,11.0,328,2,53628,2.162268914415155,8.690834063972014,313,True
34,17,34:17,11,10.94848484848485,330,0,54285,2.1289271483017207,8.405843748360427,313,True
34,18,34:18,13,12.948255705531647,330,0,54285,2.1848047417066914,8.888912749978951,313,True
34,19,34:19,9,9.0,330,0,54285,2.1501647087375466,8.58627251482208,313,True
34,20,34:20,11,,312,18,48516,2.076827560428462,7.979115457781738,313,False
34,21,34:21,12,11.999994899193336,330,0,54285,2.334929129159516,10.328727897802743,313,True
34,22,34:22,11,10.999995094791899,330,0,54285,2.2403142219041174,9.396283341661688,313,True
34,23,34:23,10,9.999996202939233,329,1,53956,2.0075434312451517,7.4450056962400195,313,True
34,24,34:24,7,6.948484848484849,330,0,54285,1.675202893607763,5.339878466377441,313,True
34,25,34:25,13,12.948370277008248,330,0,54285,2.3663504293432016,10.658422549780493,313,True
35,1,35:1,7,7.0,330,0,54285,1.7720225340120939,5.882739377870532,313,True
35,2,35:2,9,9.0,330,0,54285,2.0789499219701675,7.996068008924001,313,True
35,3,35:3,8,8.0,330,0,54285,1.9985994683866404,7.378714735664672,313,True
35,4,35:4,11,10.94847994328434,330,0,54285,2.1492158305987807,8.578129052726865,313,True
35,5,35:5,5,5.0,330,0,54285,1.4898877125150303,4.436597316678732,313,True
35,6,35:6,11,10.99738013216347,330,0,54285,2.110175763230235,8.249691149571344,313,True
35,7,35:7,8,7.997494703877682,330,0,54285,1.9217813619864725,6.833119894153291,313,True
35,8,35:8,8,8.0,330,0,54285,1.9751731728813422,7.207867752976001,313,True
35,9,35:9,8,8.0,330,0,54285,2.012935528774225,7.485258318563588,313,True
35,10,35:10,9,9.0,330,0,54285,2.0914165845230683,8.09637624587593,313,True
35,11,35:11,8,8.0,330,0,54285,1.9623739697350888,7.116200673542031,313,True
35,12,35:12,8,7.999999992777619,330,0,54285,1.9388000447889602,6.950405789071128,313,True
35,13,35:13,8,7.999999999999788,330,0,54285,1.9844386499048312,7.274962438160895,313,True
35,14,35:14,9,8.94848484848485,330,0,54285,2.025835528514596,7.582443646568942,313,True
35,15,35:15,8,7.999999999992409,330,0,54285,1.9430315010754373,6.979878439480604,313,True
35,16,35:16,5,5.0,330,0,54285,1.5237418265779874,4.589365717329547,313,True
35,17,35:17,9,9.0,330,0,54285,2.11864476194859,8.319854460473692,313,True
35,18,35:18,9,8.999999804393845,330,0,54285,2.0477221063293993,7.75022679129039,313,True
35,19,35:19,9,8.94848484848485,330,0,54285,2.024196337415446,7.5700247536837635,313,True
35,20,35:20,9,8.999999999754795,330,0,54285,2.0934009489200514,8.112458357750729,313,True
35,21,35:21,8,8.0,330,0,54285,2.0263008416538533,7.585972678214091,313,True
35,22,35:22,4,4.0,330,0,54285,1.123793606943445,3.0765031372472063,313,True
35,23,35:23,8,7.999999995240152,329,1,53956,1.8597144352142376,6.421902640308302,313,True
35,24,35:24,4,4.0,330,0,54285,1.1292082730839386,3.0932065555221997,313,True
35,25,35:25,5,4.999996202939339,329,1,53956,1.2055423638721858,3.3385693064984228,313,True
36,1,36:1,4,3.9999998043938447,330,0,54285,1.1141517495834878,3.0469824785203814,313,True
36,2,36:2,6,5.94837027700825,330,0,54285,1.2390983434679415,3.4524990925679138,313,True
36,3,36:3,3,3.0,330,0,54285,0.972238511428455,2.643856142390478,313,True
36,4,36:4,3,3.0,330,0,54285,0.983114298861424,2.6727670894843683,313,True
36,5,36:5,3,3.0,330,0,54285,1.0039541496032103,2.72905160008418,313,True
36,6,36:6,5,4.945979552362531,330,0,54285,1.0665475286153563,2.905331590718097,313,True
36,7,36:7,3,3.0,330,0,54285,1.0068348488619554,2.7369245113059812,313,True
36,8,36:8,3,3.0,330,0,54285,0.9223239957883279,2.5151287517706304,313,True
36,9,36:9,3,3.0,330,0,54285,1.0184630008563276,2.768935639960289,313,True
36,10,36:10,3,3.0,330,0,54285,1.0147026893488327,2.7585431311907795,313,True
36,11,36:11,3,3.0,330,0,54285,1.0786750573425723,2.940780603027524,313,True
36,12,36:12,3,3.0,330,0,54285,1.034046002568473,2.812421912128249,313,True
36,13,36:13,3,3.0,330,0,54285,0.9454904610039346,2.574075552719219,313,True
36,14,36:14,3,3.0,329,1,53956,1.045842334017623,2.8457946239706295,313,True
36,15,36:15,3,3.0,329,1,53956,1.0495582312582343,2.856388975932329,313,True
36,16,36:16,3,3.0,330,0,54285,1.0286510850324713,2.7972899822940684,313,True
36,17,36:17,3,3.0,330,0,54285,1.0512399367863492,2.861196622453411,313,True
36,18,36:18,3,3.0,330,0,54285,1.0968185255191267,2.994623534047903,313,True
36,19,36:19,3,3.0,330,0,54285,1.023733972424627,2.7835691535295557,313,True
36,20,36:20,3,3.0,330,0,54285,1.043042053385818,2.837836747746547,313,True
36,21,36:21,3,3.0,330,0,54285,1.042300984714186,2.8357344948906618,313,True
36,22,36:22,3,3.0,330,0,54285,1.0779573830460667,2.9386708375298576,313,True
36,23,36:23,3,3.0,330,0,54285,1.0296208601579235,2.800004040337858,313,True
36,24,36:24,3,3.0,330,0,54285,1.019596141648195,2.7720750122234543,313,True
36,25,36:25,3,3.0,330,0,54285,1.0406821028285775,2.8311474895961726,313,True
37,1,37:1,6,6.0,330,0,54285,1.6809719507688252,5.3707735625835475,313,True
37,2,37:2,7,6.948484848484849,330,0,54285,1.7572957724699156,5.796740474770619,313,True
37,3,37:3,6,6.0,330,0,54285,1.5227562879990204,4.5848449484241245,313,True
37,4,37:4,9,8.999999999992408,330,0,54285,1.9155353864409232,6.790573404879672,313,True
37,5,37:5,6,6.0,330,0,54285,1.7662345195504747,5.8487883465905535,313,True
37,6,37:6,6,6.0,330,0,54285,1.6132770211816496,5.019232437826049,313,True
37,7,37:7,7,7.0,330,0,54285,1.8909098310672812,6.625393928878075,313,True
37,8,37:8,6,6.0,330,0,54285,1.6711255941826986,5.318150508772219,313,True
37,9,37:9,7,7.0,330,0,54285,1.7700004209521665,5.8708558327315625,313,True
37,10,37:10,6,6.0,330,0,54285,1.7006614020013204,5.477569069047499,313,True
37,11,37:11,7,7.0,328,2,53628,1.8153625478114286,6.143303014816005,313,True
37,12,37:12,8,8.0,330,0,54285,1.9179940041034729,6.807289369253989,313,True
37,13,37:13,7,6.948370277015841,330,0,54285,1.568688852360606,4.8003500981114025,313,True
37,14,37:14,7,6.997494703877682,330,0,54285,1.571016938172644,4.8115387440780735,313,True
37,15,37:15,9,8.999999985555238,330,0,54285,1.876273633620828,6.529129545892412,313,True
37,16,37:16,8,8.0,330,0,54285,1.8523730433684678,6.374929571454396,313,True
37,17,37:17,7,7.0,330,0,54285,1.8856238926383446,6.590464902174556,313,True
37,18,37:18,9,8.999885428530774,330,0,54285,1.797058469583154,6.031878389334982,313,True
37,19,37:19,7,6.9999998598008375,329,1,53956,1.7393537629165245,5.693662777487764,313,True
37,20,37:20,8,7.948479943284341,330,0,54285,1.7753952065664418,5.902613427005883,313,True
37,21,37:21,9,8.997775965454236,329,1,53956,1.8872517294419833,6.6012018401158326,313,True
37,22,37:22,6,6.0,329,1,53956,1.7270044520353873,5.6237823415039685,313,True
37,23,37:23,9,8.945979552362319,330,0,54285,1.7647423229531896,5.840067312888162,313,True
37,24,37:24,10,9.999885428285575,330,0,54285,1.9004126695482837,6.6886540766880165,313,True
37,25,37:25,7,6.999999999992409,330,0,54285,1.7217892232802854,5.59452937687857,313,True
38,1,38:1,12,11.945864980893523,330,0,54285,2.0544562908668698,7.802594377301803,313,True
38,2,38:2,12,11.89685512550069,330,0,54285,2.04908904065145,7.7608280862813555,313,True
38,3,38:3,12,11.954262526992313,328,2,53628,2.0876799158860777,8.066179223953034,313,True
38,4,38:4,12,11.951367495996832,329,1,53956,2.106513945038815,8.21953752268991,313,True
38,5,38:5,12,11.924900284900113,325,5,52650,2.0117371459497817,7.476293486281498,313,True
38,6,38:6,10,9.954268289652763,328,2,53628,2.00397700502683,7.418500924479571,313,True
38,7,38:7,11,10.999995087577112,330,0,54285,2.112535523839423,8.269181432941293,313,True
38,8,38:8,10,9.957186544342509,327,3,53301,2.0340951396652125,7.645331037839573,313,True
38,9,38:9,15,14.952830188641155,318,12,50403,2.159165441118238,8.663904102349695,313,True
38,10,38:10,11,10.999904781397682,329,1,53956,2.049462217235559,7.763724786053096,313,True
38,11,38:11,10,10.0,315,15,49455,2.105917857875937,8.214639421880385,313,True
38,12,38:12,11,10.94848465263349,330,0,54285,2.0778589289316653,7.987349111383953,313,True
38,13,38:13,12,11.93104766272508,324,6,52326,2.0040822577827693,7.4192817832398585,313,True
38,14,38:14,13,,310,20,47895,2.093160794072285,8.11051034547047,313,False
38,15,38:15,12,11.99993481974469,327,3,53301,2.0175537184773327,7.5199066060571464,313,True
38,16,38:16,11,10.948484848484838,330,0,54285,2.087857226553739,8.067609570380801,313,True
38,17,38:17,11,10.998948164818344,324,6,52326,2.0449506392654575,7.7287770303828776,313,True
38,18,38:18,12,,302,28,45451,2.004939616256382,7.4256454949461075,313,False
38,19,38:19,10,9.999885428285786,330,0,54285,2.064156716178204,7.87865115644632,313,True
38,20,38:20,11,10.999999714841827,329,1,53956,2.101108778132094,8.175229404744938,313,True
38,21,38:21,11,10.998745353405024,325,5,52650,2.038567859636019,7.679603050077811,313,True
38,22,38:22,11,,234,96,27261,1.929745793994292,6.887759109285099,313,False
38,23,38:23,13,12.896964791761388,330,0,54285,2.1066567301811654,8.22071123431744,313,True
38,24,38:24,12,11.997775680443429,329,1,53956,2.124213962659957,8.366318663996687,313,True
38,25,38:25,10,9.997494696655302,330,0,54285,2.0456507547821796,7.734189961724645,313,True
38,26,38:26,11,10.999922379516764,325,5,52650,2.0443249563267214,7.723942778969696,313,True
38,27,38:27,10,9.999996202791976,329,1,53956,2.0565202467330885,7.8187152183680215,313,True
38,28,38:28,10,9.999885428530986,330,0,54285,2.031634267423347,7.626539985581178,313,True
39,1,39:1,9,8.999999713397333,330,0,54285,2.002185452431169,7.405222188221297,313,True
39,2,39:2,9,8.999999999988876,330,0,54285,2.062797546875073,7.867950009626924,313,True
39,3,39:3,9,,330,0,54285,2.122254225710837,8.349938935404696,313,True
39,4,39:4,8,,330,0,54285,1.8144168626233532,6.137496130324129,313,True
39,5,39:5,9,,330,0,54285,1.9869923586954856,7.293564315470477,313,True
39,6,39:6,11,10.999904501003579,330,0,54285,2.0512712798845496,7.777782562445772,313,True
39,7,39:7,11,10.99999626832184,330,0,54285,2.210457178669111,9.11988485692265,313,True
39,8,39:8,10,9.94837027701584,330,0,54285,2.0833280997455708,8.031152964213396,313,True
39,9,39:9,12,,330,0,54285,1.9022972305777794,6.701271138578095,313,True
39,10,39:10,9,8.999999999999954,330,0,54285,2.101111388972632,8.175250748993138,313,True
39,11,39:11,10,,330,0,54285,1.8976864774844633,6.6704443539054505,313,True
39,12,39:12,10,10.0,330,0,54285,2.0837040629448773,8.0341729498421,313,True
39,13,39:13,11,11.0,330,0,54285,2.270000666942375,9.679407269677561,313,True
39,14,39:14,10,,330,0,54285,2.122614562109344,8.352948264481272,313,True
39,15,39:15,9,,330,0,54285,2.02566797648813,7.581173299198005,313,True
39,16,39:16,11,10.948484848239639,330,0,54285,2.1702023989407873,8.760056887558902,313,True
39,17,39:17,7,6.999999999992409,330,0,54285,1.810608110292074,6.114164388248387,313,True
39,18,39:18,9,,330,0,54285,1.9420887555245805,6.973301290912168,313,True
39,19,39:19,11,10.998527607361956,330,0,54285,2.22010187446239,9.208268905544593,313,True
39,20,39:20,9,8.999303132448826,330,0,54285,1.918725030068838,6.812267493884158,313,True
39,21,39:21,7,6.908536585365857,330,0,54285,1.5320910142447972,4.627843598981871,313,True
39,22,39:22,7,7.0,330,0,54285,1.8416286237034745,6.306801307540321,313,True
39,23,39:23,10,9.999885037318467,330,0,54285,1.907862714470324,6.73867093259807,313,True
39,24,39:24,8,7.999999999754795,330,0,54285,1.9689264347211903,7.162982429819169,313,True
39,25,39:25,12,,330,0,54285,2.2173802271138014,9.183241318474757,313,True
40,1,40:1,7,7.0,330,0,54285,1.750640451355638,5.758289399548263,313,True
40,2,40:2,7,7.0,330,0,54285,1.8984514748358245,6.675549178508287,313,True
40,3,40:3,5,4.948484848484849,330,0,54285,1.2931969488147188,3.644418972639632,313,True
40,4,40:4,7,7.0,330,0,54285,1.8024607346146926,6.064552372325695,313,True
40,5,40:5,7,6.999999999953845,327,3,53301,1.7723328113654484,5.884564941876111,313,True
40,6,40:6,6,5.948484848484849,330,0,54285,1.4886688889527535,4.431193181345569,313,True
40,7,40:7,7,7.0,330,0,54285,1.926368786209214,6.864538323606142,313,True
40,8,40:8,7,7.0,330,0,54285,1.9134026184155442,6.776106120212774,313,True
40,9,40:9,6,6.0,329,1,53956,1.6266978448918132,5.087048728866767,313,True
40,10,40:10,7,7.0,330,0,54285,1.8249918972950632,6.20274475989066,313,True
40,11,40:11,7,6.9542682926829285,328,2,53628,1.720035511497979,5.5847267827686,313,True
40,12,40:12,7,6.999999999999995,330,0,54285,1.7725121018563825,5.885620082999032,313,True
40,13,40:13,7,,305,25,46360,1.4670604448521227,4.33646909695244,313,False
40,14,40:14,7,7.0,330,0,54285,1.797030844356812,6.031711759630811,313,True
40,15,40:15,7,7.0,330,0,54285,1.8201732636089871,6.172927900998542,313,True
40,16,40:16,8,8.0,330,0,54285,2.035485422466051,7.655967602291235,313,True
40,17,40:17,7,7.0,325,5,52650,1.7645092614729456,5.838706376752551,313,True
40,18,40:18,8,7.948484848239644,330,0,54285,1.6470739948572144,5.19176644549778,313,True
40,19,40:19,7,6.999999804393839,330,0,54285,1.6701414468229367,5.312919239582302,313,True
