language_id,speaker_id,group_id,speaker_K_raw,speaker_K_rarefied,H_physical_bin_observed_MillerMadow,H_physical_bin_full,H_label_MillerMadow,I_physical_label_MillerMadow,information_efficiency,effective_colour_categories,n_chips,n_observed_chips,n_missing_chips,n_rarefaction_eligible
29,23,29:23,7,7.0,2.9648905455799617,2.9361026667920824,1.8396034087112076,1.185230731828098,0.40367482555473905,6.294041603911741,330,330,0,True
29,24,29:24,7,6.999999999999788,2.9648905455799617,2.9361026667920824,1.7373576808142854,1.0874488653617842,0.37037153968117387,5.6823090943330525,330,330,0,True
29,25,29:25,7,7.0,2.9648905455799617,2.9361026667920824,1.708930601394577,1.12497764585574,0.38315337490731016,5.523051974300884,330,330,0,True
30,1,30:1,6,6.0,2.9648905455799617,2.9361026667920824,1.6364417102889885,1.118447023761368,0.38092912635897613,5.136858522823651,330,330,0,True
30,2,30:2,6,6.0,2.9648905455799617,2.9361026667920824,1.7161063272360761,1.0317707880364524,0.3514082799985129,5.562826415651329,330,330,0,True
30,3,30:3,6,6.0,2.9648905455799617,2.9361026667920824,1.579275573172069,1.0277887388056781,0.3500520436257824,4.851440024618182,330,330,0,True
30,4,30:4,5,5.0,2.9648905455799617,2.9361026667920824,1.5583370542025865,1.0864208059519764,0.37002139545037593,4.750914159697042,330,330,0,True
30,5,30:5,5,5.0,2.9648905455799617,2.9361026667920824,1.4752226694905501,0.9093218260025054,0.3097036885961516,4.372009177608232,330,330,0,True
30,6,30:6,5,5.0,2.9648905455799617,2.9361026667920824,1.5450939863362334,1.1934680526692365,0.4064803544397826,4.68841225300569,330,330,0,True
30,7,30:7,5,5.0,2.9648905455799617,2.9361026667920824,1.5818315776922531,1.1265295691171184,0.3836819406413804,4.863856188376123,330,330,0,True
30,8,30:8,5,5.0,2.9648905455799617,2.9361026667920824,1.5128063166008938,1.0390043753345042,0.353871949739992,4.539452075712923,330,330,0,True
30,9,30:9,6,6.0,2.9648905455799617,2.9361026667920824,1.764576986828971,1.1398172256847974,0.388207550974413,5.839101818611213,330,330,0,True
30,10,30:10,6,6.0,2.9648905455799617,2.9361026667920824,1.7608737631431857,1.1323693788556748,0.3856709071051917,5.817518307403892,330,330,0,True
30,11,30:11,6,6.0,2.9648905455799617,2.9361026667920824,1.7531140905536744,1.1462877914357263,0.39041134508015474,5.772550961628039,330,330,0,True
30,12,30:12,6,6.0,2.9648905455799617,2.9361026667920824,1.7081248862416178,1.0114767913329885,0.34449639747717153,5.518603759872133,330,330,0,True
30,13,30:13,6,5.999999999999788,2.9648905455799617,2.9361026667920824,1.547002830621177,1.1114194290346215,0.37853561512170575,4.697370248929951,330,330,0,True
30,14,30:14,6,6.0,2.9648905455799617,2.9361026667920824,1.7744199370514218,1.2145206116269298,0.413650593817241,5.8968595942964575,330,330,0,True
30,15,30:15,6,6.0,2.9648905455799617,2.9361026667920824,1.6894221168514696,0.9076620121404374,0.30913837666723276,5.416349783298539,330,330,0,True
30,16,30:16,6,5.999999999992409,2.9648905455799617,2.9361026667920824,1.4852763184981435,0.9490528318014695,0.32323557433309463,4.416185517951844,330,330,0,True
30,17,30:17,5,5.0,2.9648905455799617,2.9361026667920824,1.526613764481362,1.0554593050219683,0.35947629385015295,4.602565035424201,330,330,0,True
30,18,30:18,6,6.0,2.9648905455799617,2.9361026667920824,1.7014010936874602,1.1135793550299575,0.37927125901446374,5.4816222802266275,330,330,0,True
30,19,30:19,5,5.0,2.9648905455799617,2.9361026667920824,1.5635764300393096,1.1508164972968755,0.39195376589274067,4.775871307394351,330,330,0,True
30,20,30:20,6,6.0,2.9648905455799617,2.9361026667920824,1.7445360365789726,0.976419208482213,0.3325562213902506,5.723245482773666,330,330,0,True
30,21,30:21,6,6.0,2.9648905455799617,2.9361026667920824,1.779988374443767,1.2215711172231885,0.416051908211319,5.929787481112617,330,330,0,True
30,22,30:22,6,6.0,2.9648905455799617,2.9361026667920824,1.7714148373764214,1.0252608802665373,0.3491910864910979,5.879165542955773,330,330,0,True
30,23,30:23,6,6.0,2.9648905455799617,2.9361026667920824,1.7695897655886872,1.0132718710535247,0.34510777927278746,5.86844542925207,330,330,0,True
30,24,30:24,6,6.0,2.9648905455799617,2.9361026667920824,1.7681454728394075,1.2506284500283467,0.4259484738640813,5.859975793857844,330,330,0,True
30,25,30:25,6,5.997494703877682,2.9648905455799617,2.9361026667920824,1.5169316774460422,1.079534570410778,0.3676760293911154,4.558217634301191,330,330,0,True
31,1,31:1,6,,2.161301477666099,2.9361026667920824,1.5710566404868547,1.4567716711577514,0.49615828752656876,4.811729777093329,330,46,284,False
31,2,31:2,5,,2.3601764185745218,2.9361026667920824,1.5726607947432776,1.4695581404271438,0.5005131997079478,4.819454728246088,330,107,223,False
31,3,31:3,4,,2.0453679513998635,2.9361026667920824,1.5083883431493221,1.5083883431493221,0.5137382831361793,4.519441133412257,330,8,322,False
31,4,31:4,5,,2.0804258848016857,2.9361026667920824,1.5729562078390842,1.5729562078390842,0.5357292936754353,4.820878668602418,330,43,287,False
31,5,31:5,5,,1.8100458163214366,2.9361026667920824,1.6568269877751245,1.6568269877751245,0.564294636735348,5.242649434251096,330,22,308,False
31,6,31:6,5,,2.1249047465398494,2.9361026667920824,1.6687891850588954,1.6687891850588952,0.5683688121444934,5.305739637483934,330,16,314,False
31,7,31:7,5,,1.8172814607175372,2.9361026667920824,1.6571130980576458,1.6571130980576458,0.5643920823341539,5.244149624761621,330,20,310,False
31,8,31:8,6,,2.298829247521674,2.9361026667920824,1.719933859618765,1.6251290120851358,0.5534987010044556,5.584159113649039,330,29,301,False
31,9,31:9,7,,2.240708964366096,2.9361026667920824,1.8639924687029217,1.562401537510682,0.5321345044169472,6.449434604206556,330,76,254,False
31,10,31:10,5,,2.0552985161531163,2.9361026667920824,1.6491224537065192,1.6491224537065192,0.561670568389324,5.202412465660969,330,21,309,False
31,11,31:11,5,,2.8593255654535583,2.9361026667920824,1.5261058056229917,1.2676900805728015,0.4317594527298496,4.600227715424688,330,102,228,False
31,12,31:12,5,,2.8059237531852887,2.9361026667920824,1.499670288624039,1.2382257238234862,0.4217242597910729,4.480211650042578,330,121,209,False
31,13,31:13,2,,0.8031808349614794,2.9361026667920824,0.8031808349614794,0.8031808349614794,0.273553389002918,2.2326312775228883,330,3,327,False
31,14,31:14,6,,2.28006185431435,2.9361026667920824,1.6397226029138514,1.4270035642890417,0.48601964108024626,5.153739681557986,330,62,268,False
31,15,31:15,7,,2.6788967239390864,2.9361026667920824,1.5894674584358273,1.4797039885771108,0.5039687492242229,4.90113817343147,330,47,283,False
31,16,31:16,5,,2.044764709134241,2.9361026667920824,1.5407938452758003,1.4699249480733168,0.5006381298237512,4.668294704117122,330,34,296,False
31,17,31:17,3,,1.6321790402101224,2.9361026667920824,1.2549201679861441,1.2549201679861441,0.4274101795484014,3.5075583477185712,330,5,325,False
31,18,31:18,5,,1.7769273004501673,2.9361026667920824,1.61892666267696,1.61892666267696,0.5513862580444987,5.047669555803246,330,19,311,False
31,19,31:19,5,,1.8900412836820846,2.9361026667920824,1.7046918602294352,1.7046918602294356,0.5805968161501459,5.499690732645998,330,13,317,False
31,20,31:20,5,,2.184439978491689,2.9361026667920824,1.2251716335125309,1.2251716335125307,0.4172781992160801,3.4047504019157846,330,39,291,False
31,21,31:21,6,,2.624170607341602,2.9361026667920824,1.7771413426733988,1.5249114091739902,0.5193658336341737,5.9129291971845195,330,90,240,False
31,22,31:22,6,,2.8619039997842766,2.9361026667920824,1.3776093302529646,1.0845464810382437,0.36938302372893317,3.9654103002613756,330,157,173,False
31,23,31:23,6,,2.774135392504145,2.9361026667920824,1.6236612724348911,1.220652093496176,0.41573890017607323,5.071624966347476,330,104,226,False
31,24,31:24,5,,1.8360659454096737,2.9361026667920824,1.5510672626604856,1.450669658290301,0.4940800179427203,4.716501243046543,330,24,306,False
31,25,31:25,5,,2.636821828552603,2.9361026667920824,1.495780818524962,1.495780818524962,0.5094443172721944,4.462819845169942,330,15,315,False
32,1,32:1,5,4.999999999999995,2.9648905455799617,2.9361026667920824,1.3915318879127738,0.6908600921429991,0.2352983429213042,4.021005066453689,330,330,0,True
32,2,32:2,4,4.0,2.9648905455799617,2.9361026667920824,1.3344281422740925,0.7917228165416591,0.2696509306354321,3.7978235106001987,330,330,0,True
32,3,32:3,5,,2.9445499693395383,2.9361026667920824,1.372755004283046,0.8602692524813125,0.29299699299044696,3.946207551967853,330,274,56,False
32,4,32:4,8,7.900511527911611,2.965876076088758,2.9361026667920824,1.4540342598940665,0.4534318528031244,0.15443324170218256,4.280347765413376,330,329,1,True
32,5,32:5,8,7.997772168540941,2.963703148534635,2.9361026667920824,1.7785768850715116,0.6684759165225646,0.2276745714934164,5.921423553289532,330,329,1,True
32,6,32:6,5,4.997494703877682,2.9648905455799617,2.9361026667920824,1.2731910183628596,0.6477016844682925,0.22059912679278218,3.572233456933971,330,330,0,True
32,7,32:7,9,8.896969696969485,2.9648905455799617,2.9361026667920824,1.8290931977292175,0.8037741778773289,0.2737554742101419,6.228236318204868,330,330,0,True
32,8,32:8,4,4.0,2.9672967032613595,2.9361026667920824,1.231771425011474,0.7714286315565194,0.262738983987697,3.4272953588489634,330,329,1,True
32,9,32:9,5,4.997494703877682,2.9648905455799617,2.9361026667920824,1.3724570148290618,0.797503752396453,0.27161984538769113,3.9450317989238375,330,330,0,True
32,10,32:10,4,4.0,2.9648905455799617,2.9361026667920824,1.2640014399187594,0.8353694388826138,0.2845164265987058,3.5395565109990237,330,330,0,True
32,11,32:11,5,4.997494703877682,2.9648905455799617,2.9361026667920824,1.3714996647853,0.7653089878328629,0.2606547095538119,3.9412568298302286,330,330,0,True
32,12,32:12,6,5.999885421308611,2.9648905455799617,2.9361026667920824,1.410145449096434,0.8103088040554398,0.27598108649952774,4.096551200411702,330,330,0,True
32,13,32:13,6,,2.895860857007114,2.9361026667920824,1.3927526385612288,0.9775704646625727,0.33294832490671844,4.025916708331049,330,253,77,False
32,14,32:14,5,5.0,2.9648009463961706,2.9361026667920824,1.5575544396260879,0.6395732471101454,0.21783068226593325,4.7471974795776894,330,329,1,True
32,15,32:15,4,4.0,2.963703148534635,2.9361026667920824,1.3163164920947548,0.7722388109123463,0.2630149209857421,3.7296578196739025,330,329,1,True
32,16,32:16,6,5.896969696969698,2.9648905455799617,2.9361026667920824,1.296051702857096,0.59864995308703,0.20389271800944925,3.6548377568913595,330,330,0,True
32,17,32:17,8,7.999999902125623,2.9641080362199568,2.9361026667920824,1.8990434211850857,0.8838271820083577,0.30102053038016097,6.679501915262444,330,328,2,True
32,18,32:18,12,11.896964791516389,2.9648905455799617,2.9361026667920824,1.9598834596266326,1.0516931462228702,0.35819358706959853,7.098499755138247,330,330,0,True
32,19,32:19,6,5.960122699386497,2.9612378785433715,2.9361026667920824,1.4633338356621242,0.7274565869510103,0.2477626532541563,4.320338845602608,330,326,4,True
32,20,32:20,7,6.998042067491945,2.964325991812353,2.9361026667920824,1.6414476627677292,0.563231298746165,0.19182956547004482,5.162637863721765,330,328,2,True
32,21,32:21,6,6.0,2.9648009463961706,2.9361026667920824,1.6970296645666256,0.7762141077420973,0.26436885757478323,5.457712055962556,330,329,1,True
32,22,32:22,7,,2.9606496119974635,2.9361026667920824,1.7734551263685765,1.1502682562031097,0.39176704180438826,5.89117298485653,330,308,22,False
32,23,32:23,9,8.969040247398986,2.9642587714323447,2.9361026667920824,1.8722688648571513,0.8233666014331762,0.2804284096552957,6.503034179663621,330,323,7,True
32,24,32:24,9,8.952310360259567,2.9636826097812814,2.9361026667920824,1.9695583721815695,0.7220354684250395,0.24591628780267372,7.167510417296377,330,328,2,True
32,25,32:25,8,7.9965854299168875,2.9719308008265712,2.9361026667920824,1.7891370810029883,0.8128854314479721,0.27685865369827545,5.984286283387472,330,327,3,True
33,1,33:1,7,7.0,2.9648905455799617,2.9361026667920824,1.8469628768327955,1.194804288702281,0.40693545979020423,6.340533269578317,330,330,0,True
33,2,33:2,7,7.0,2.9648905455799617,2.9361026667920824,1.8539142852946593,1.1329936188113805,0.385883515459377,6.3847624556667,330,330,0,True
33,3,33:3,7,7.0,2.9648905455799617,2.9361026667920824,1.8425466867400244,1.1443705579872474,0.38975835924619084,6.312594007324556,330,330,0,True
33,4,33:4,7,7.0,2.9648905455799617,2.9361026667920824,1.848298305030787,1.1600609020422117,0.39510229501261523,6.349006252767948,330,330,0,True
33,5,33:5,7,7.0,2.9648905455799617,2.9361026667920824,1.8852745887243567,0.9714522661996331,0.33086454271063326,6.588163229004353,330,330,0,True
33,6,33:6,7,7.0,2.9648905455799617,2.9361026667920824,1.8685763312738934,1.1305612776818192,0.38505509036475355,6.479065786843542,330,330,0,True
33,7,33:7,7,7.0,2.9648905455799617,2.9361026667920824,1.8615129665779138,1.0031000500599498,0.34164338372946396,6.433463026363606,330,330,0,True
33,8,33:8,7,7.0,2.9648905455799617,2.9361026667920824,1.855241036751773,1.041546150716073,0.3547376467778772,6.393239070495191,330,330,0,True
33,9,33:9,7,7.0,2.9648905455799617,2.9361026667920824,1.8579155708167157,1.0270333510903653,0.34979476797808234,6.410360892416324,330,330,0,True
33,10,33:10,7,7.0,2.9648905455799617,2.9361026667920824,1.8556616546158744,1.072411411495684,0.3652499701815181,6.395928746680984,330,330,0,True
33,11,33:11,7,7.0,2.9648905455799617,2.9361026667920824,1.8483883040168199,1.0122316030617835,0.34475347695103736,6.34957768260668,330,330,0,True
33,12,33:12,7,7.0,2.9648905455799617,2.9361026667920824,1.8550472934644135,1.0381273118796885,0.3535732328508534,6.392000543322836,330,330,0,True
33,13,33:13,7,7.0,2.9639473589371845,2.9361026667920824,1.838113436943073,1.1580260025353426,0.39440923358466035,6.2846706425819985,330,317,13,True
33,14,33:14,7,7.0,2.9648905455799617,2.9361026667920824,1.8517212762184714,1.0257591138186095,0.34936077863357895,6.37077595551843,330,330,0,True
33,15,33:15,7,7.0,2.9648905455799617,2.9361026667920824,1.8582887467569376,0.996926107306016,0.33954061572214517,6.412753531279375,330,330,0,True
33,16,33:16,7,7.0,2.9648905455799617,2.9361026667920824,1.8146792373784957,0.9657087980091028,0.3289083889781735,6.139106665641176,330,330,0,True
33,17,33:17,7,7.0,2.9648905455799617,2.9361026667920824,1.8603766818282998,1.0318420812789428,0.3514325615889684,6.426156932127375,330,330,0,True
33,18,33:18,7,7.0,2.9648905455799617,2.9361026667920824,1.8662401310184316,0.9114475391814512,0.3104276800297578,6.463947058761655,330,330,0,True
33,19,33:19,7,7.0,2.9648905455799617,2.9361026667920824,1.864456073504257,1.026354402893626,0.3495635266783763,6.452425286248676,330,330,0,True
33,20,33:20,7,7.0,2.9648905455799617,2.9361026667920824,1.8609933762463744,1.0030495603761582,0.3416261875719989,6.430121129460637,330,330,0,True
33,21,33:21,7,7.0,2.9648905455799617,2.9361026667920824,1.861157797689313,1.0598862852997348,0.3609840681960015,6.431178466177045,330,330,0,True
33,22,33:22,7,7.0,2.9648905455799617,2.9361026667920824,1.8560238251019763,0.7361824833718726,0.25073458489658623,6.398245582823754,330,330,0,True
33,23,33:23,7,7.0,2.9648905455799617,2.9361026667920824,1.8623434710489197,0.824738188304408,0.2808955550609195,6.438808265486313,330,330,0,True
33,24,33:24,7,7.0,2.9648905455799617,2.9361026667920824,1.8556775548677196,0.7784082391097046,0.2651161513913188,6.396030444367347,330,330,0,True
33,25,33:25,7,7.0,2.9648905455799617,2.9361026667920824,1.8652185351740092,0.9229632760246314,0.31434979657337375,6.457346889234765,330,330,0,True
34,1,34:1,9,9.0,2.9632612513310077,2.9361026667920824,2.109554839828478,1.2521726943346507,0.4264744242416923,8.244570313267385,330,328,2,True
34,2,34:2,12,11.997494696655302,2.9648905455799617,2.9361026667920824,2.3332924693001944,1.2946699980059966,0.44094847658052877,10.311837109462575,330,330,0,True
34,3,34:3,11,10.999999992777408,2.9648905455799617,2.9361026667920824,2.182903537043061,1.4537383128150296,0.4951251634546384,8.872029162267527,330,330,0,True
34,4,34:4,12,11.95426829268293,2.9656658777592058,2.9361026667920824,2.2557520053924027,1.4463342707643536,0.4926034389473801,9.542466598972021,330,328,2,True
34,5,34:5,9,8.997494703877683,2.9648905455799617,2.9361026667920824,1.9907608979278768,1.2423640065781316,0.42313370735619055,7.32110225504925,330,330,0,True
34,6,34:6,7,7.0,2.963956735321475,2.9361026667920824,1.8823784923274847,1.0748865200303177,0.3660929613216536,6.569110875257947,330,329,1,True
34,7,34:7,10,9.963075837735508,2.964497526016393,2.9361026667920824,1.9503079649476194,1.1873711917106102,0.40440383953191406,7.030852503334932,330,325,5,True
34,8,34:8,13,12.993650793650794,2.9651745099982856,2.9361026667920824,2.2331163885446643,1.435405830006236,0.48888134813573364,9.32889328212912,330,315,15,True
34,9,34:9,11,10.999880523330482,2.9648905455799617,2.9361026667920824,2.1429235842695338,0.938538085260949,0.31965438261951984,8.524322810275061,330,330,0,True
34,10,34:10,10,9.94848484848485,2.9648905455799617,2.9361026667920824,2.1309627054522835,0.8534012402062184,0.2906578335486561,8.42297175030819,330,330,0,True
34,11,34:11,6,6.0,2.9648905455799617,2.9361026667920824,1.7392729903030053,0.752762485497104,0.2563815271213097,5.693202904037569,330,330,0,True
34,12,34:12,7,6.948484848484849,2.9648905455799617,2.9361026667920824,1.787208013124601,1.075724769815084,0.36637845875818636,5.97275331645761,330,330,0,True
34,13,34:13,7,6.997494703877682,2.9648905455799617,2.9361026667920824,1.7088189094511634,1.1942122571446205,0.4067338212152469,5.522435128341304,330,330,0,True
34,14,34:14,6,6.0,2.9648905455799617,2.9361026667920824,1.7836475831261185,0.889769230177845,0.30304431798019726,5.951525558773542,330,330,0,True
34,15,34:15,6,5.999999999698751,2.961628009329395,2.9361026667920824,1.5760770031182498,0.9236015389831677,0.3145671809876707,4.835947144577388,330,324,6,True
34,16,34:16,11,11.0,2.963428249863995,2.9361026667920824,2.1622689144151543,1.014522604287194,0.34553376343465464,8.69083406397201,330,328,2,True
34,17,34:17,11,10.94848484848485,2.9648905455799617,2.9361026667920824,2.1289271483017207,1.3140380617566094,0.4475449978703561,8.405843748360427,330,330,0,True
34,18,34:18,13,12.948255705531647,2.9648905455799617,2.9361026667920824,2.1848047417066914,1.2214747232129524,0.41601907761199214,8.888912749978951,330,330,0,True
34,19,34:19,9,9.0,2.9648905455799617,2.9361026667920824,2.1501647087375466,1.0756554260037787,0.3663548411197129,8.58627251482208,330,330,0,True
34,20,34:20,11,,2.951987952930716,2.9361026667920824,2.0768275604284616,1.2652285718844551,0.43092109352797753,7.9791154577817345,330,312,18,False
34,21,34:21,12,11.999994899193336,2.9648905455799617,2.9361026667920824,2.3349291291595162,1.0464747887379648,0.35641627950337273,10.328727897802747,330,330,0,True
34,22,34:22,11,10.999995094791899,2.9648905455799617,2.9361026667920824,2.2403142219041174,0.977117019907973,0.332793887270825,9.396283341661688,330,330,0,True
34,23,34:23,10,9.999996202939233,2.965876076088758,2.9361026667920824,2.0075434312451517,1.1154121197867113,0.37989547586405914,7.4450056962400195,330,329,1,True
34,24,34:24,7,6.948484848484849,2.9648905455799617,2.9361026667920824,1.6752028936077632,0.8341411905999747,0.28409810053111595,5.339878466377442,330,330,0,True
34,25,34:25,13,12.948370277008248,2.9648905455799617,2.9361026667920824,2.3663504293432016,1.3102889418827801,0.4462680943355334,10.658422549780493,330,330,0,True
35,1,35:1,7,7.0,2.9648905455799617,2.9361026667920824,1.772022534012094,0.9936805317485284,0.3384352131099696,5.882739377870534,330,330,0,True
35,2,35:2,9,9.0,2.9648905455799617,2.9361026667920824,2.078949921970168,1.1991662730759292,0.40842109734061527,7.996068008924005,330,330,0,True
35,3,35:3,8,8.0,2.9648905455799617,2.9361026667920824,1.9985994683866402,1.2801476129250566,0.4360023330940659,7.37871473566467,330,330,0,True
35,4,35:4,11,10.94847994328434,2.9648905455799617,2.9361026667920824,2.149215830598781,1.306323135798799,0.44491739017629695,8.57812905272687,330,330,0,True
35,5,35:5,5,5.0,2.9648905455799617,2.9361026667920824,1.4898877125150303,0.9191463196754526,0.31304978877993067,4.436597316678732,330,330,0,True
35,6,35:6,11,10.99738013216347,2.9648905455799617,2.9361026667920824,2.110175763230235,1.2691829450383205,0.4322679037736103,8.249691149571344,330,330,0,True
35,7,35:7,8,7.997494703877682,2.9648905455799617,2.9361026667920824,1.9217813619864728,1.3350853190874328,0.4547134315797329,6.833119894153293,330,330,0,True
35,8,35:8,8,8.0,2.9648905455799617,2.9361026667920824,1.9751731728813424,1.2314905707782846,0.41943035054826017,7.207867752976003,330,330,0,True
35,9,35:9,8,8.0,2.9648905455799617,2.9361026667920824,2.012935528774225,1.0745501606821344,0.3659784015169207,7.485258318563588,330,330,0,True
35,10,35:10,9,9.0,2.9648905455799617,2.9361026667920824,2.0914165845230683,1.2084155313930984,0.4115712795266063,8.09637624587593,330,330,0,True
35,11,35:11,8,8.0,2.9648905455799617,2.9361026667920824,1.9623739697350888,1.2162137435171634,0.4142272534515866,7.116200673542031,330,330,0,True
35,12,35:12,8,7.999999992777619,2.9648905455799617,2.9361026667920824,1.9388000447889604,1.28059117628717,0.4361534052507483,6.950405789071129,330,330,0,True
35,13,35:13,8,7.999999999999788,2.9648905455799617,2.9361026667920824,1.984438649904831,1.221902675550451,0.41616483284812156,7.274962438160893,330,330,0,True
35,14,35:14,9,8.94848484848485,2.9648905455799617,2.9361026667920824,2.025835528514596,1.224609551822901,0.4170867611931571,7.582443646568942,330,330,0,True
35,15,35:15,8,7.999999999992409,2.9648905455799617,2.9361026667920824,1.9430315010754373,1.2599865992785317,0.42913574294565243,6.979878439480604,330,330,0,True
35,16,35:16,5,5.0,2.9648905455799617,2.9361026667920824,1.5237418265779874,1.0245746378793459,0.34895736088097096,4.589365717329547,330,330,0,True
35,17,35:17,9,9.0,2.9648905455799617,2.9361026667920824,2.11864476194859,1.3525646058616725,0.4606666589555784,8.319854460473692,330,330,0,True
35,18,35:18,9,8.999999804393845,2.9648905455799617,2.9361026667920824,2.0477221063293993,1.2791728889548715,0.4356703542497259,7.75022679129039,330,330,0,True
35,19,35:19,9,8.94848484848485,2.9648905455799617,2.9361026667920824,2.024196337415446,1.2374179829384113,0.42144915330579547,7.5700247536837635,330,330,0,True
35,20,35:20,9,8.999999999754795,2.9648905455799617,2.9361026667920824,2.0934009489200514,1.4108835884945836,0.48052937809428925,8.112458357750729,330,330,0,True
35,21,35:21,8,8.0,2.9648905455799617,2.9361026667920824,2.0263008416538533,1.308517192914832,0.4456646587036711,7.585972678214091,330,330,0,True
35,22,35:22,4,4.0,2.9648905455799617,2.9361026667920824,1.123793606943445,0.66899943911271,0.2278528767672975,3.0765031372472063,330,330,0,True
35,23,35:23,8,7.999999995240152,2.964408068307418,2.9361026667920824,1.8597144352142376,1.029042311564191,0.3504789948944458,6.421902640308302,330,329,1,True
35,24,35:24,4,4.0,2.9648905455799617,2.9361026667920824,1.1292082730839386,0.6492122556938971,0.22111360853849546,3.0932065555221997,330,330,0,True
35,25,35:25,5,4.999996202939339,2.963956735321475,2.9361026667920824,1.2055423638721858,0.7397669780680972,0.2519554191462758,3.3385693064984228,330,329,1,True
36,1,36:1,4,3.9999998043938447,2.9648905455799617,2.9361026667920824,1.1141517495834878,0.7052887673263931,0.2402125699837926,3.0469824785203814,330,330,0,True
36,2,36:2,6,5.94837027700825,2.9648905455799617,2.9361026667920824,1.2390983434679415,0.8466747588229585,0.28836687776589764,3.4524990925679138,330,330,0,True
36,3,36:3,3,3.0,2.9648905455799617,2.9361026667920824,0.972238511428455,0.6547184384674986,0.22298894581327044,2.643856142390478,330,330,0,True
36,4,36:4,3,3.0,2.9648905455799617,2.9361026667920824,0.983114298861424,0.6480765999792341,0.22072681834634464,2.6727670894843683,330,330,0,True
36,5,36:5,3,3.0,2.9648905455799617,2.9361026667920824,1.0039541496032103,0.6876131044286402,0.23419245934608626,2.72905160008418,330,330,0,True
36,6,36:6,5,4.945979552362531,2.9648905455799617,2.9361026667920824,1.0665475286153563,0.7310493039429704,0.24898628791536703,2.905331590718097,330,330,0,True
36,7,36:7,3,3.0,2.9648905455799617,2.9361026667920824,1.0068348488619554,0.6197117925743303,0.2110661182197055,2.7369245113059812,330,330,0,True
36,8,36:8,3,3.0,2.9648905455799617,2.9361026667920824,0.9223239957883279,0.6088875082201874,0.20737950178201492,2.5151287517706304,330,330,0,True
36,9,36:9,3,3.0,2.9648905455799617,2.9361026667920824,1.0184630008563276,0.5862344005133964,0.19966413543498548,2.768935639960289,330,330,0,True
36,10,36:10,3,3.0,2.9648905455799617,2.9361026667920824,1.0147026893488327,0.6621160375758287,0.22550847593461074,2.7585431311907795,330,330,0,True
36,11,36:11,3,3.0,2.9648905455799617,2.9361026667920824,1.0786750573425723,0.6536309910432956,0.22261857476443003,2.940780603027524,330,330,0,True
36,12,36:12,3,3.0,2.9648905455799617,2.9361026667920824,1.0340460025684728,0.6440715718176903,0.21936275563599003,2.8124219121282485,330,330,0,True
36,13,36:13,3,3.0,2.9648905455799617,2.9361026667920824,0.9454904610039346,0.6160072778284151,0.20980440663590635,2.574075552719219,330,330,0,True
36,14,36:14,3,3.0,2.9634264472403125,2.9361026667920824,1.045842334017623,0.6936515957389012,0.23624909427869867,2.8457946239706295,330,329,1,True
36,15,36:15,3,3.0,2.96574388165261,2.9361026667920824,1.0495582312582343,0.7060438578553815,0.24046974441353192,2.856388975932329,330,329,1,True
36,16,36:16,3,3.0,2.9648905455799617,2.9361026667920824,1.0286510850324713,0.5933364242451502,0.20208299626436965,2.7972899822940684,330,330,0,True
36,17,36:17,3,3.0,2.9648905455799617,2.9361026667920824,1.0512399367863492,0.6847607844855816,0.2332209946983003,2.861196622453411,330,330,0,True
36,18,36:18,3,3.0,2.9648905455799617,2.9361026667920824,1.0968185255191267,0.667625525118426,0.22738493877254576,2.994623534047903,330,330,0,True
36,19,36:19,3,3.0,2.9648905455799617,2.9361026667920824,1.023733972424627,0.7162901237197514,0.24395949495265892,2.7835691535295557,330,330,0,True
36,20,36:20,3,3.0,2.9648905455799617,2.9361026667920824,1.043042053385818,0.6550807200150008,0.22311233439623787,2.837836747746547,330,330,0,True
36,21,36:21,3,3.0,2.9648905455799617,2.9361026667920824,1.042300984714186,0.7345722485806001,0.25018615898168733,2.8357344948906618,330,330,0,True
36,22,36:22,3,3.0,2.9648905455799617,2.9361026667920824,1.0779573830460667,0.705874451311893,0.2404120466547292,2.9386708375298576,330,330,0,True
36,23,36:23,3,3.0,2.9648905455799617,2.9361026667920824,1.0296208601579235,0.7597678834604525,0.25876747841742104,2.800004040337858,330,330,0,True
36,24,36:24,3,3.0,2.9648905455799617,2.9361026667920824,1.019596141648195,0.7159427206811607,0.24384117380451928,2.7720750122234543,330,330,0,True
36,25,36:25,3,3.0,2.9648905455799617,2.9361026667920824,1.0406821028285775,0.679088937600263,0.23128923429037304,2.8311474895961726,330,330,0,True
37,1,37:1,6,6.0,2.9648905455799617,2.9361026667920824,1.6809719507688252,0.8499427122708898,0.28947990200884816,5.3707735625835475,330,330,0,True
37,2,37:2,7,6.948484848484849,2.9648905455799617,2.9361026667920824,1.7572957724699156,1.0548337538438763,0.35926323890995376,5.796740474770619,330,330,0,True
37,3,37:3,6,6.0,2.9648905455799617,2.9361026667920824,1.5227562879990206,0.9635290377283537,0.32816598977483413,4.584844948424125,330,330,0,True
37,4,37:4,9,8.999999999992408,2.9648905455799617,2.9361026667920824,1.9155353864409232,1.2346417211464429,0.42050359311698854,6.790573404879672,330,330,0,True
37,5,37:5,6,6.0,2.9648905455799617,2.9361026667920824,1.7662345195504745,0.9498549140700198,0.3235087535640602,5.848788346590552,330,330,0,True
37,6,37:6,6,6.0,2.9648905455799617,2.9361026667920824,1.6132770211816496,0.8676934608000397,0.2955255858774385,5.019232437826049,330,330,0,True
